Impact ID,策划注释,Impact逻辑ID,参数1,参数2,参数3,参数4,Buff图标,impact互斥id,顶替优先级,死亡后是否消失,下线是否计时,脚本ID,特效,名称,描述,技能效果,技能受击效果,技能缩放,技能效果x,技能效果y,技能音效,受击缩放,受击x,受击y,受击音效,技能播放速度,受击播放速度,全体or单人（0单人，1全体）
120603,沟壑,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
120701,龙破斩,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120702,龙破斩,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120703,龙破斩,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120801,叉形闪电,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120802,叉形闪电,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120803,叉形闪电,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120901,刚毛后背,4,15,43,120,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120902,刚毛后背,4,15,46,120,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
120903,刚毛后背,4,15,50,120,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121001,刚毛后背,4,21,43,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121002,刚毛后背,4,21,46,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121003,刚毛后背,4,21,50,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121101,马蹄践踏,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121102,马蹄践踏,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121103,马蹄践踏,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121201,马蹄践踏,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121202,马蹄践踏,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121203,马蹄践踏,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121301,火焰气息,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121302,火焰气息,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121303,火焰气息,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121401,闪烁,0,350,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121402,闪烁,0,400,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121403,闪烁,0,450,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121501,强击光环,4,24,30,120,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121502,强击光环,4,24,34,120,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121503,强击光环,4,24,38,120,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121601,洗礼,4,31,580,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121602,洗礼,4,31,930,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121603,洗礼,4,31,1490,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121701,冲击波,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121702,冲击波,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121703,冲击波,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121801,超强力量,4,3,100,5,-1,-1,2,100,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121802,超强力量,4,3,100,6,-1,-1,2,100,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121803,超强力量,4,3,100,7,-1,-1,2,100,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
121901,火焰爆轰,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121902,火焰爆轰,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
121903,火焰爆轰,6,100,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122001,火焰爆轰,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122002,火焰爆轰,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122003,火焰爆轰,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122101,山崩,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122102,山崩,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122103,山崩,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122201,山崩,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122202,山崩,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122203,山崩,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122301,赎罪,5,23,35,15,-1,-1,0,16,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122302,赎罪,5,23,40,15,-1,-1,0,24,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122303,赎罪,5,23,45,15,-1,-1,0,32,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122401,赎罪减少物理免疫,5,15,35,15,-1,-1,3,14,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122402,赎罪减少物理免疫,5,15,40,15,-1,-1,3,21,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122403,赎罪减少物理免疫,5,15,45,15,-1,-1,3,28,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122501,赎罪减少魔法免疫,5,21,35,15,-1,-1,4,14,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122502,赎罪减少魔法免疫,5,21,40,15,-1,-1,4,21,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122503,赎罪减少魔法免疫,5,21,45,15,-1,-1,4,28,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122601,野性之斧,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122602,野性之斧,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122603,野性之斧,6,70,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
122701,冰火交加,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122702,冰火交加,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122703,冰火交加,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122801,冰火交加,3,0,32,4,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_minghuobaojishouji,3,0,0,-1,3,0,-0.05,-1,0.08,0.04,0
122802,冰火交加,3,0,51,4,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_minghuobaojishouji,3,0,0,-1,3,0,-0.05,-1,0.08,0.04,0
122803,冰火交加,3,0,82,4,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_minghuobaojishouji,3,0,0,-1,3,0,-0.05,-1,0.08,0.04,0
122901,冰火交加,5,3,20,2,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122902,冰火交加,5,3,20,2,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
122903,冰火交加,5,3,20,2,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123001,群星陨落,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123002,群星陨落,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123003,群星陨落,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123101,虚空,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123102,虚空,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123103,虚空,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123201,虚空,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123202,虚空,5,3,20,4,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123203,虚空,5,3,20,5,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
123301,冥火爆击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123302,冥火爆击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123303,冥火爆击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123401,冥火爆击,3,0,96,2,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_minghuobaojishouji,2,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123402,冥火爆击,3,0,153,2,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_minghuobaojishouji,2,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123403,冥火爆击,3,0,245,2,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_minghuobaojishouji,2,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123501,冥火爆击,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123502,冥火爆击,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123503,冥火爆击,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123601,穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123602,穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123603,穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123701,穿刺,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123702,穿刺,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123703,穿刺,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123801,鱼人碎击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123802,鱼人碎击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123803,鱼人碎击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123901,鱼人碎击,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123902,鱼人碎击,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
123903,鱼人碎击,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124001,痛苦尖叫,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124002,痛苦尖叫,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124003,痛苦尖叫,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124101,时间漫游 ,0,350,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124102,时间漫游 ,0,400,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124103,时间漫游 ,0,450,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124201,时间漫游 ,5,3,30,3,-1,-1,0,30,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124202,时间漫游 ,5,3,35,3,-1,-1,0,35,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124203,时间漫游 ,5,3,40,4,-1,-1,0,40,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124301,毒性攻击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124302,毒性攻击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124303,毒性攻击,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124401,毒性攻击,5,23,40,2,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124402,毒性攻击,5,23,45,2,-1,-1,0,30,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124403,毒性攻击,5,23,50,2,-1,-1,0,40,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124501,撕裂大地,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124502,撕裂大地,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124503,撕裂大地,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124601,撕裂大地,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124602,撕裂大地,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124603,撕裂大地,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124701,霜冻新星,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124702,霜冻新星,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124703,霜冻新星,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124801,霜冻新星,5,23,20,4,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124802,霜冻新星,5,23,20,4,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124803,霜冻新星,5,23,20,4,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
124901,穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124902,穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
124903,穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125001,穿刺,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125002,穿刺,5,3,200,3,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125003,穿刺,5,3,200,4,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125101,瘴气,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125102,瘴气,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125103,瘴气,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125201,瘴气,3,0,96,15,3,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_duxinggongjishouji,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125202,瘴气,3,0,154,15,3,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_duxinggongjishouji,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125203,瘴气,3,0,245,15,3,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,zjz_duxinggongjishouji,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125301,瘴气,5,23,50,2,-1,-1,0,50,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125302,瘴气,5,23,50,2,-1,-1,0,50,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125303,瘴气,5,23,50,2,-1,-1,0,50,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125401,震荡波,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125402,震荡波,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125403,震荡波,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125501,混乱之箭,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125502,混乱之箭,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125503,混乱之箭,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125601,混乱之箭,5,3,200,8,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125602,混乱之箭,5,3,200,8,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125603,混乱之箭,5,3,200,9,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
125701,闪烁突袭,0,350,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125702,闪烁突袭,0,400,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125703,闪烁突袭,0,450,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125801,幽冥爆轰,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125802,幽冥爆轰,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125803,幽冥爆轰,6,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125901,巨浪,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125902,巨浪,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
125903,巨浪,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
126001,巨浪,5,23,40,3,-1,-1,0,40,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
126002,巨浪,5,23,40,4,-1,-1,0,40,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
126003,巨浪,5,23,40,5,-1,-1,0,40,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
126101,掘地穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
126102,掘地穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
126103,掘地穿刺,6,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
126201,掘地穿刺,5,3,200,2,-1,-1,1,100,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
